proteinID domain domStart domEnd
Q96P64 IPR011993 259 429
Q96P64 IPR020683 568 658
Q96P65 IPR017452 62 332
Q96P66 IPR017452 48 454
Q96P69 IPR017452 22 294
Q96P71 IPR011992 26 102
Q96P71 IPR011008 296 385
Q96PB1 IPR012419 296 775
Q96PB1 IPR013763 35 114
Q96PC3 IPR011012 1 140
Q96PC5 IPR001452 24 118
Q96PC5 IPR011511 46 98
Q96PD2 IPR008979 286 450
Q96PD2 IPR000859 67 187
Q96PD2 IPR004043 190 288
Q96PD4 IPR029034 31 162
Q96PD5 IPR002502 374 550
Q96PE1 IPR000203 707 758
Q96PE1 IPR000483 190 240
Q96PE1 IPR001879 327 421
Q96PE1 IPR003599 253 346
Q96PE1 IPR013783 256 348
Q96PE1 IPR017981 769 944
Q96PE1 IPR032675 85 229
Q96PE2 IPR000219 1050 1272
Q96PE2 IPR011993 1264 1361
Q96PE2 IPR015943 1736 1978
Q96PE3 IPR000008 51 157
Q96PE6 IPR001909 3 80
Q96PE6 IPR013087 279 307
Q96PE6 IPR013087 391 418
Q96PE6 IPR013087 447 472
Q96PE6 IPR013087 307 362
Q96PE6 IPR013087 418 447
Q96PE6 IPR013087 167 196
Q96PE6 IPR013087 223 252
Q96PE6 IPR013087 307 362
Q96PE6 IPR013087 418 447
Q96PE6 IPR013087 195 224
Q96PE6 IPR013087 251 280
Q96PE6 IPR013087 362 391
Q96PE7 IPR029068 43 175
Q96PF2 IPR011009 9 276
Q96PH1 IPR011992 25 225
Q96PH1 IPR017938 441 577
Q96PH1 IPR013121 583 753
Q96PH1 IPR013130 272 413
Q96PJ5 IPR013783 20 98
Q96PJ5 IPR013783 104 174
Q96PJ5 IPR013783 190 382
Q96PJ5 IPR003599 29 101
Q96PJ5 IPR003599 108 186
Q96PJ5 IPR003599 197 282
Q96PJ5 IPR003599 295 378
Q96PJ5 IPR013151 299 370
Q96PL5 IPR001870 220 418
Q96PL5 IPR003599 35 144
Q96PL5 IPR003877 290 415
Q96PL5 IPR006574 237 289
Q96PL5 IPR013783 17 146
Q96PL5 IPR013320 230 413
Q96PN6 IPR029787 39 207
Q96PN6 IPR029787 288 464
Q96PN6 IPR011990 1424 1556
Q96PN6 IPR027417 485 578
Q96PN6 IPR027417 598 704
Q96PN7 IPR000949 779 870
Q96PN7 IPR009057 885 936
Q96PN7 IPR015880 512 539
Q96PN7 IPR013087 1012 1042
Q96PN7 IPR013087 1086 1113
Q96PN8 IPR011009 7 266
Q96PP8 IPR003191 282 574
Q96PP8 IPR015894 18 279
Q96PP8 IPR027417 7 280
Q96PP9 IPR003191 298 596
Q96PP9 IPR015894 33 295
Q96PP9 IPR027417 24 296
Q96PQ0 IPR022409 753 876
Q96PQ0 IPR006581 170 780
Q96PQ0 IPR031777 614 775
Q96PQ0 IPR031778 180 611
Q96PQ1 IPR013783 9 142
Q96PQ1 IPR013783 149 269
Q96PQ1 IPR013783 274 367
Q96PQ1 IPR003599 29 142
Q96PQ1 IPR003599 156 269
Q96PQ1 IPR003599 278 362
Q96PQ1 IPR003599 386 464
Q96PQ1 IPR013783 365 464
Q96PQ6 IPR001909 52 128
Q96PQ6 IPR013087 220 251
Q96PQ6 IPR013087 306 333
Q96PQ6 IPR013087 530 585
Q96PQ6 IPR013087 362 389
Q96PQ6 IPR013087 446 501
Q96PQ6 IPR013087 250 279
Q96PQ6 IPR013087 334 362
Q96PQ6 IPR013087 502 530
Q96PQ6 IPR013087 389 419
Q96PQ6 IPR013087 250 279
Q96PQ6 IPR013087 389 419
Q96PQ6 IPR013087 278 307
Q96PQ6 IPR013087 418 446
Q96PQ7 IPR011333 201 317
Q96PQ7 IPR011705 322 423
Q96PQ7 IPR015916 438 753
Q96PS8 IPR023271 20 267
Q96PT3 IPR009057 41 113
Q96PT3 IPR009057 115 186
Q96PU4 IPR029071 1 84
Q96PU4 IPR013083 721 791
Q96PU4 IPR013083 343 397
Q96PU4 IPR003105 443 647
Q96PU4 IPR014722 235 312
Q96PU4 IPR015947 429 633
Q96PU4 IPR021991 125 312
Q96PU5 IPR000008 7 159
Q96PU5 IPR000569 601 974
Q96PU5 IPR001202 185 227
Q96PU5 IPR001202 380 419
Q96PU5 IPR001202 497 532
Q96PU5 IPR001202 544 583
Q96PU8 IPR004087 77 209
Q96PU8 IPR032367 312 341
Q96PU8 IPR032377 10 68
Q96PV0 IPR000008 261 372
Q96PV0 IPR011993 27 263
Q96PV0 IPR008936 392 730
Q96PV0 IPR021887 718 1312
Q96PV0 IPR023315 255 262
Q96PV7 IPR031802 846 897
Q96PX1 IPR013083 261 320
Q96PX8 IPR000483 212 262
Q96PX8 IPR000483 529 579
Q96PX8 IPR032675 30 261
Q96PX8 IPR032675 357 576
Q96PX9 IPR000219 804 984
Q96PX9 IPR011993 989 1131
Q96PY5 IPR010472 278 482
Q96PY5 IPR010473 23 275
Q96PY5 IPR014767 1039 1076
Q96PY5 IPR016024 23 469
Q96PY5 IPR015425 616 1053
Q96PY6 IPR011009 1 286
Q96PZ2 IPR009003 329 492
Q96PZ2 IPR009003 529 603
Q96PZ7 IPR000436 143 204
Q96PZ7 IPR000436 347 421
Q96PZ7 IPR000436 526 589
Q96PZ7 IPR000436 696 766
Q96PZ7 IPR000436 872 933
Q96PZ7 IPR000436 1044 1106
Q96PZ7 IPR000436 1216 1286
Q96PZ7 IPR000436 1390 1455
Q96PZ7 IPR000436 1563 1629
Q96PZ7 IPR000436 1740 1804
Q96PZ7 IPR000436 1914 1979
Q96PZ7 IPR000436 2086 2156
Q96PZ7 IPR000436 2257 2322
Q96PZ7 IPR000436 2431 2915
Q96PZ7 IPR000436 2919 3211
Q96PZ7 IPR000436 3215 3333
Q96PZ7 IPR000859 26 140
Q96PZ7 IPR000859 203 312
Q96PZ7 IPR000859 411 523
Q96PZ7 IPR000859 585 693
Q96PZ7 IPR000859 752 867
Q96PZ7 IPR000859 930 1041
Q96PZ7 IPR000859 1101 1214
Q96PZ7 IPR000859 1271 1392
Q96PZ7 IPR000859 1450 1560
Q96PZ7 IPR000859 1619 1734
Q96PZ7 IPR000859 1796 1916
Q96PZ7 IPR000859 1969 2089
Q96PZ7 IPR000859 2140 2259
Q96PZ7 IPR000859 2316 2433
Q96Q04 IPR011009 128 426
Q96Q11 IPR002646 42 182
Q96Q11 IPR032828 216 267
Q96Q15 IPR011009 2070 2482
Q96Q15 IPR003152 3629 3661
Q96Q15 IPR014009 1131 1866
Q96Q15 IPR016024 141 521
Q96Q15 IPR016024 1184 1228
Q96Q15 IPR016024 1349 1419
Q96Q15 IPR016024 1695 1853
Q96Q15 IPR016024 1923 1942
Q96Q27 IPR001496 537 587
Q96Q27 IPR020683 56 453
Q96Q40 IPR011009 99 391
Q96Q42 IPR000219 690 891
Q96Q42 IPR003123 1513 1657
Q96Q42 IPR009091 12 218
Q96Q42 IPR009091 519 687
Q96Q42 IPR011993 923 1014
Q96Q77 IPR011992 1 185
Q96Q83 IPR005123 172 278
Q96Q83 IPR027450 88 280
Q96Q89 IPR001752 56 487
Q96Q89 IPR027417 59 186
Q96Q89 IPR027417 264 486
Q96QB1 IPR008936 1060 1285
Q96QB1 IPR013761 448 515
Q96QB1 IPR023393 1314 1524
Q96QC0 IPR000571 906 934
Q96QC0 IPR017923 60 159
Q96QD5 IPR011991 32 196
Q96QD5 IPR011991 247 272
Q96QD8 IPR013057 70 493
Q96QE3 IPR027417 1052 1412
Q96QE3 IPR003959 1128 1205
Q96QE5 IPR010994 59 119
Q96QE5 IPR012337 164 354
Q96QE5 IPR023097 78 131
Q96QF7 IPR006640 519 677
Q96QH2 IPR001452 618 703
Q96QK1 IPR016024 215 384
Q96QK1 IPR016024 431 522
Q96QK1 IPR016024 582 776
Q96QP1 IPR011009 977 1239
Q96QS3 IPR009057 324 393
Q96QS3 IPR003654 526 544
Q96QS6 IPR011009 46 351
Q96QT4 IPR011009 1554 1829
Q96QT4 IPR005821 858 1104
Q96QT4 IPR032415 1194 1249
Q96QU1 IPR015919 64 266
Q96QU1 IPR015919 278 1259
Q96QU6 IPR015424 77 478
Q96QU6 IPR015421 124 342
Q96QU6 IPR015422 343 478
Q96QU8 IPR001494 31 97
Q96QU8 IPR016024 11 203
Q96QU8 IPR016024 223 409
Q96QU8 IPR016024 441 845
Q96QU8 IPR016024 854 1075
Q96QU8 IPR013598 103 277
Q96QV1 IPR000742 607 635
Q96QV1 IPR011042 211 594
Q96QV1 IPR012938 228 438
Q96QV1 IPR018143 38 220
Q96QV1 IPR000742 635 667
Q96R08 IPR017452 39 288
Q96R09 IPR017452 39 288
Q96R28 IPR017452 41 290
Q96R30 IPR017452 42 291
Q96R47 IPR017452 40 289
Q96R48 IPR017452 40 290
Q96R67 IPR017452 39 285
Q96RA2 IPR017452 41 290
Q96RB7 IPR017452 41 289
Q96RC9 IPR017452 41 289
Q96RD0 IPR017452 41 289
Q96RD1 IPR017452 39 288
Q96RD2 IPR017452 43 294
Q96RD3 IPR017452 43 293
Q96RD9 IPR013783 188 376
Q96RD9 IPR013783 378 469
Q96RD9 IPR013783 470 562
Q96RD9 IPR013783 563 655
Q96RD9 IPR013783 656 748
Q96RD9 IPR013783 749 839
Q96RD9 IPR003599 29 101
Q96RD9 IPR003599 108 186
Q96RD9 IPR003599 196 281
Q96RD9 IPR003599 293 374
Q96RD9 IPR003599 386 467
Q96RD9 IPR003599 479 560
Q96RD9 IPR003599 572 653
Q96RD9 IPR003599 665 746
Q96RD9 IPR003599 758 838
Q96RD9 IPR013783 21 101
Q96RD9 IPR013783 101 188
Q96RE7 IPR011333 3 124
Q96RE7 IPR018379 374 471
Q96RE9 IPR001909 1 79
Q96RE9 IPR013087 577 604
Q96RE9 IPR013087 266 296
Q96RE9 IPR013087 297 326
Q96RE9 IPR013087 437 466
Q96RE9 IPR013087 521 550
Q96RE9 IPR013087 325 354
Q96RE9 IPR013087 465 494
Q96RE9 IPR013087 549 577
Q96RE9 IPR013087 381 410
Q96RE9 IPR013087 325 354
Q96RE9 IPR013087 465 494
Q96RE9 IPR013087 549 577
Q96RE9 IPR013087 409 438
Q96RE9 IPR013087 353 382
Q96RE9 IPR013087 493 522
Q96RF0 IPR001452 1 74
Q96RF0 IPR001683 271 386
Q96RF0 IPR019497 386 541
Q96RG2 IPR000014 121 232
Q96RG2 IPR000014 245 307
Q96RG2 IPR000014 335 402
Q96RG2 IPR011009 997 1275
Q96RI0 IPR017452 94 340
Q96RI8 IPR017452 49 311
Q96RI9 IPR017452 49 311
Q96RJ0 IPR017452 40 304
Q96RJ3 IPR015336 16 45
Q96RJ6 IPR011598 99 161
Q96RK0 IPR009071 191 278
Q96RK4 IPR011990 70 398
Q96RK4 IPR013026 67 405
Q96RL7 IPR009543 2209 2454
Q96RL7 IPR015412 2948 3032
Q96RL7 IPR026854 3 116
Q96RL7 IPR031642 569 793
Q96RL7 IPR031642 1146 1242
Q96RL7 IPR031645 2766 2943
Q96RL7 IPR031646 139 371
Q96RN1 IPR002645 543 795
Q96RN1 IPR011547 92 493
Q96RP7 IPR027417 52 221
Q96RP8 IPR011333 13 113
Q96RP8 IPR005821 143 404
Q96RP8 IPR027359 127 289
Q96RP9 IPR000640 644 734
Q96RP9 IPR027417 43 324
Q96RP9 IPR009000 348 435
Q96RP9 IPR009000 285 312
Q96RP9 IPR020568 521 646
Q96RP9 IPR009022 444 522
Q96RP9 IPR009022 645 735
Q96RQ3 IPR000089 643 715
Q96RQ3 IPR011761 163 369
Q96RQ3 IPR016185 36 176
Q96RQ3 IPR011054 378 496
Q96RQ3 IPR011053 642 715
Q96RQ3 IPR011764 48 494
Q96RQ3 IPR013815 177 249
Q96RQ3 IPR013816 251 496
Q96RQ9 IPR002937 69 502
Q96RQ9 IPR023753 51 367
Q96RQ9 IPR023753 462 508
Q96RR1 IPR007694 384 635
Q96RR1 IPR027417 382 629
Q96RR1 IPR034154 259 335
Q96RR4 IPR011009 153 484
Q96RS0 IPR029063 642 811
Q96RS6 IPR008978 273 370
Q96RT1 IPR001478 1319 1410
Q96RT1 IPR032675 24 410
Q96RU3 IPR001060 1 94
Q96RU3 IPR001452 538 610
Q96RU3 IPR014729 73 219
Q96RU3 IPR031160 1 264
Q96RU7 IPR011009 68 328
Q96RU8 IPR011009 1 341
Q96RW7 IPR000742 5107 5146
Q96RW7 IPR000742 5192 5229
Q96RW7 IPR000742 5272 5314
Q96RW7 IPR000742 5315 5355
Q96RW7 IPR000742 5432 5471
Q96RW7 IPR000742 5150 5191
Q96RW7 IPR000742 5233 5271
Q96RW7 IPR000742 5475 5517
Q96RW7 IPR001881 5107 5146
Q96RW7 IPR001881 5147 5191
Q96RW7 IPR001881 5192 5229
Q96RW7 IPR001881 5230 5271
Q96RW7 IPR001881 5272 5314
Q96RW7 IPR001881 5315 5355
Q96RW7 IPR001881 5432 5471
Q96RW7 IPR001881 5472 5517
Q96RW7 IPR002035 42 217
Q96RW7 IPR013783 4347 4530
Q96RW7 IPR003599 436 517
Q96RW7 IPR003599 526 609
Q96RW7 IPR003599 618 699
Q96RW7 IPR003599 708 790
Q96RW7 IPR003599 799 885
Q96RW7 IPR003599 896 978
Q96RW7 IPR003599 987 1069
Q96RW7 IPR003599 1086 1168
Q96RW7 IPR003599 1177 1259
Q96RW7 IPR003599 1273 1356
Q96RW7 IPR003599 1367 1449
Q96RW7 IPR003599 1460 1543
Q96RW7 IPR003599 1554 1636
Q96RW7 IPR003599 1648 1730
Q96RW7 IPR003599 1741 1823
Q96RW7 IPR003599 1833 1916
Q96RW7 IPR003599 1927 2009
Q96RW7 IPR003599 2018 2101
Q96RW7 IPR003599 2110 2192
Q96RW7 IPR003599 2203 2287
Q96RW7 IPR003599 2299 2381
Q96RW7 IPR003599 2393 2475
Q96RW7 IPR003599 2486 2568
Q96RW7 IPR003599 2582 2664
Q96RW7 IPR003599 2681 2763
Q96RW7 IPR003599 2784 2866
Q96RW7 IPR003599 2879 2961
Q96RW7 IPR003599 2971 3053
Q96RW7 IPR003599 3066 3148
Q96RW7 IPR003599 3158 3242
Q96RW7 IPR003599 3253 3337
Q96RW7 IPR003599 3349 3431
Q96RW7 IPR003599 3442 3524
Q96RW7 IPR003599 3535 3617
Q96RW7 IPR003599 3628 3710
Q96RW7 IPR003599 3719 3801
Q96RW7 IPR003599 3810 3894
Q96RW7 IPR003599 3903 3985
Q96RW7 IPR003599 3994 4076
Q96RW7 IPR003599 4085 4166
Q96RW7 IPR003599 4175 4257
Q96RW7 IPR003599 4266 4346
Q96RW7 IPR003599 4356 4437
Q96RW7 IPR003599 4446 4527
Q96RW7 IPR009017 4868 5093
Q96RW7 IPR009030 5091 5354
Q96RW7 IPR009030 5411 5527
Q96RW7 IPR013098 521 608
Q96RW7 IPR013098 612 696
Q96RW7 IPR013098 709 789
Q96RW7 IPR013098 793 884
Q96RW7 IPR013098 1085 1167
Q96RW7 IPR013098 1171 1258
Q96RW7 IPR013098 1280 1355
Q96RW7 IPR013098 1366 1447
Q96RW7 IPR013098 1459 1542
Q96RW7 IPR013098 1555 1635
Q96RW7 IPR013098 1651 1729
Q96RW7 IPR013098 1746 1822
Q96RW7 IPR013098 1838 1915
Q96RW7 IPR013098 1931 2008
Q96RW7 IPR013098 2012 2100
Q96RW7 IPR013098 2202 2286
Q96RW7 IPR013098 2298 2380
Q96RW7 IPR013098 2484 2567
Q96RW7 IPR013098 2581 2663
Q96RW7 IPR013098 2681 2762
Q96RW7 IPR013098 2790 2864
Q96RW7 IPR013098 2879 2960
Q96RW7 IPR013098 2969 3052
Q96RW7 IPR013098 3065 3147
Q96RW7 IPR013098 3252 3336
Q96RW7 IPR013098 3353 3430
Q96RW7 IPR013098 3443 3523
Q96RW7 IPR013098 3626 3709
Q96RW7 IPR013098 3713 3800
Q96RW7 IPR013098 3805 3893
Q96RW7 IPR013098 4079 4165
Q96RW7 IPR013098 4364 4435
Q96RW7 IPR026823 5452 5475
Q96RW7 IPR013783 431 700
Q96RW7 IPR013783 1072 1264
Q96RW7 IPR013783 2571 2768
Q96RW7 IPR013783 3434 4348
Q96RW7 IPR013783 700 1074
Q96RW7 IPR013783 1262 2573
Q96RW7 IPR013783 2766 3435
Q96RY7 IPR015943 6 157
Q96RY7 IPR015943 199 477
Q96RY7 IPR017986 519 605
Q96S19 IPR029063 9 198
Q96S37 IPR020846 104 524
Q96S38 IPR011009 794 1064
Q96S38 IPR011009 346 415
Q96S38 IPR001683 8 132
Q96S38 IPR007330 234 333
Q96S42 IPR029034 234 347
Q96S44 IPR011009 33 253
Q96S53 IPR011009 57 318
Q96S65 IPR031972 82 304
Q96S79 IPR027417 4 177
Q96SB3 IPR001478 479 586
Q96SB4 IPR011009 67 654
Q96SB8 IPR003395 48 1065
Q96SB8 IPR027417 47 334
Q96SB8 IPR027417 821 1049
Q96SD1 IPR001279 16 346
Q96SD1 IPR011084 239 343
Q96SE0 IPR029058 82 364
Q96SE7 IPR001909 1 79
Q96SE7 IPR013087 765 817
Q96SE7 IPR013087 429 458
Q96SE7 IPR013087 485 514
Q96SE7 IPR013087 541 570
Q96SE7 IPR013087 709 738
Q96SE7 IPR013087 259 290
Q96SE7 IPR013087 624 654
Q96SE7 IPR013087 289 318
Q96SE7 IPR013087 345 374
Q96SE7 IPR013087 401 430
Q96SE7 IPR013087 457 486
Q96SE7 IPR013087 513 542
Q96SE7 IPR013087 569 597
Q96SE7 IPR013087 653 682
Q96SE7 IPR013087 737 765
Q96SE7 IPR013087 289 318
Q96SE7 IPR013087 373 402
Q96SE7 IPR013087 457 486
Q96SE7 IPR013087 513 542
Q96SE7 IPR013087 569 597
Q96SE7 IPR013087 653 682
Q96SE7 IPR013087 737 765
Q96SE7 IPR013087 317 346
Q96SE7 IPR013087 597 624
Q96SE7 IPR013087 681 710
Q96SF2 IPR027409 217 374
Q96SF2 IPR027410 167 216
Q96SF2 IPR027410 375 404
Q96SF2 IPR027413 28 151
Q96SF2 IPR027413 405 524
Q96SF7 IPR008967 112 307
Q96SI1 IPR011333 56 158
Q96SI9 IPR006561 5 363
Q96SI9 IPR014720 387 453
Q96SI9 IPR014720 510 578
Q96SJ8 IPR008952 114 217
Q96SK3 IPR001909 3 78
Q96SK3 IPR013087 253 282
Q96SK3 IPR013087 533 562
Q96SK3 IPR013087 673 696
Q96SK3 IPR013087 142 171
Q96SK3 IPR013087 309 336
Q96SK3 IPR013087 96 114
Q96SK3 IPR013087 114 141
Q96SK3 IPR013087 281 309
Q96SK3 IPR013087 561 590
Q96SK3 IPR013087 170 197
Q96SK3 IPR013087 225 254
Q96SK3 IPR013087 363 394
Q96SK3 IPR013087 421 450
Q96SK3 IPR013087 477 506
Q96SK3 IPR013087 617 644
Q96SK3 IPR013087 281 309
Q96SK3 IPR013087 561 590
Q96SK3 IPR013087 170 197
Q96SK3 IPR013087 393 422
Q96SK3 IPR013087 449 478
Q96SK3 IPR013087 505 534
Q96SK3 IPR013087 644 673
Q96SK3 IPR013087 195 226
Q96SK3 IPR013087 589 617
Q96SL8 IPR013087 79 135
Q96SL8 IPR013087 228 255
Q96SL8 IPR013087 331 383
Q96SL8 IPR013087 412 443
Q96SL8 IPR013087 442 496
Q96SL8 IPR013087 22 52
Q96SL8 IPR013087 199 229
Q96SL8 IPR013087 51 80
Q96SN8 IPR012943 60 130
Q96SQ7 IPR011598 229 288
Q96SR6 IPR001909 2 78
Q96SR6 IPR013087 294 324
Q96SR6 IPR013087 380 409
Q96SR6 IPR013087 464 491
Q96SR6 IPR013087 520 547
Q96SR6 IPR013087 197 239
Q96SR6 IPR013087 408 437
Q96SR6 IPR013087 492 520
Q96SR6 IPR013087 324 351
Q96SR6 IPR013087 408 437
Q96SR6 IPR013087 324 351
Q96SR6 IPR013087 350 381
Q96SR6 IPR013087 436 464
Q96ST2 IPR017923 606 692
Q96ST3 IPR013194 550 650
Q96ST3 IPR031693 886 1186
Q96SU4 IPR011993 2 102
Q96SZ5 IPR014710 42 245
Q96T21 IPR029064 632 766
Q96T23 IPR013083 874 948
Q96T23 IPR028942 97 142
Q96T51 IPR013083 594 704
Q96T51 IPR004012 139 271
Q96T54 IPR013099 94 156
Q96T54 IPR013099 190 267
Q96T55 IPR013099 88 147
Q96T55 IPR013099 181 251
Q96T58 IPR000504 4 91
Q96T58 IPR000504 330 415
Q96T58 IPR000504 424 600
Q96T58 IPR012921 3498 3664
Q96T58 IPR016194 3496 3663
Q96T60 IPR008984 4 109
Q96T60 IPR023214 138 338
Q96T60 IPR027417 360 503
Q96T68 IPR001214 367 700
Q96T68 IPR016177 157 236
Q96T68 IPR007728 243 364
Q96T76 IPR011989 48 114
Q96T76 IPR016024 146 1013
Q96T76 IPR024687 543 962
Q96T88 IPR029071 1 96
Q96T88 IPR013083 310 367
Q96T88 IPR013083 713 783
Q96T88 IPR003105 414 622
Q96T88 IPR014722 210 285
Q96T88 IPR015947 400 607
Q96T88 IPR021991 133 284
Q96T92 IPR013087 423 453
Q96T92 IPR013087 291 318
Q96T92 IPR015880 470 492
Q96T92 IPR015880 525 553
Q96T92 IPR015880 263 283
Q96TA2 IPR000642 566 762
Q96TA2 IPR027417 332 572
Q96TA2 IPR003959 375 506
Q96TC7 IPR011990 306 464
Q99062 IPR013783 228 430
Q99062 IPR013783 23 119
Q99062 IPR010457 24 110
Q99062 IPR013783 429 623
Q99062 IPR013783 120 230
Q99081 IPR011598 568 637
Q99102 IPR000742 1873 1914
Q99102 IPR000742 2078 2117
Q99102 IPR000742 1834 1866
Q99102 IPR001846 1428 1673
Q99102 IPR003886 1154 1311
Q99102 IPR005533 1310 1425
Q99250 IPR005821 128 435
Q99250 IPR005821 760 988
Q99250 IPR005821 1207 1481
Q99250 IPR005821 1531 1786
Q99250 IPR010526 997 1203
Q99250 IPR024583 509 709
Q99250 IPR027359 118 226
Q99250 IPR027359 760 862
Q99250 IPR027359 1197 1315
Q99250 IPR027359 1529 1640
Q99259 IPR015421 194 468
Q99259 IPR015422 469 593
Q99259 IPR015424 111 593
Q99424 IPR002655 496 675
Q99424 IPR006091 151 260
Q99424 IPR009075 302 459
Q99424 IPR009075 487 674
Q99424 IPR009100 19 279
Q99424 IPR013786 32 148
Q99435 IPR000742 397 439
Q99435 IPR000742 440 481
Q99435 IPR000742 482 522
Q99435 IPR000742 523 553
Q99435 IPR000742 555 601
Q99435 IPR000742 602 641
Q99435 IPR001007 272 334
Q99435 IPR001007 698 760
Q99435 IPR001007 638 693
Q99435 IPR013320 29 228
Q99435 IPR001881 440 481
Q99435 IPR001881 482 522
Q99435 IPR001881 555 601
Q99435 IPR001881 602 641
Q99435 IPR001881 397 439
Q99435 IPR009030 478 589
Q99436 IPR024689 235 271
Q99436 IPR029055 6 258
Q99437 IPR002379 44 112
Q99437 IPR002379 130 199
Q99445 IPR016054 29 123
Q99453 IPR009057 94 161
Q99456 IPR027267 127 190
Q99459 IPR009057 1 112
Q99459 IPR021786 404 655
Q99466 IPR000742 156 192
Q99466 IPR000742 234 274
Q99466 IPR000742 276 312
Q99466 IPR000742 475 511
Q99466 IPR000742 513 549
Q99466 IPR000742 589 625
Q99466 IPR000742 767 803
Q99466 IPR000742 806 842
Q99466 IPR000742 885 928
Q99466 IPR000742 930 966
Q99466 IPR000742 968 1004
Q99466 IPR000742 1046 1085
Q99466 IPR000742 24 63
Q99466 IPR000742 64 115
Q99466 IPR000742 118 155
Q99466 IPR000742 194 232
Q99466 IPR000742 314 353
Q99466 IPR000742 355 391
Q99466 IPR000742 392 430
Q99466 IPR000742 432 473
Q99466 IPR000742 551 587
Q99466 IPR000742 626 666
Q99466 IPR000742 691 727
Q99466 IPR000742 729 765
Q99466 IPR000742 844 880
Q99466 IPR000742 1006 1044
Q99466 IPR000742 1087 1126
Q99466 IPR000742 1130 1171
Q99466 IPR000742 667 689
Q99466 IPR000800 1163 1294
Q99466 IPR001881 194 232
Q99466 IPR001881 314 353
Q99466 IPR001881 432 473
Q99466 IPR001881 551 587
Q99466 IPR001881 845 880
Q99466 IPR001881 28 63
Q99466 IPR001881 66 115
Q99466 IPR001881 158 192
Q99466 IPR001881 276 312
Q99466 IPR001881 355 391
Q99466 IPR001881 475 511
Q99466 IPR001881 513 549
Q99466 IPR001881 589 625
Q99466 IPR001881 687 727
Q99466 IPR001881 733 765
Q99466 IPR001881 767 803
Q99466 IPR001881 810 842
Q99466 IPR001881 886 928
Q99466 IPR001881 930 966
Q99466 IPR001881 968 1004
Q99466 IPR001881 1006 1044
Q99466 IPR001881 1046 1085
Q99466 IPR009030 479 594
Q99466 IPR009030 810 1051
Q99466 IPR010660 1291 1345
Q99466 IPR011656 1377 1441
Q99466 IPR020683 1579 1827
Q99466 IPR009030 352 480
Q99466 IPR009030 678 810
Q99467 IPR000483 577 626
Q99467 IPR032675 31 252
Q99467 IPR032675 258 621
Q99469 IPR001452 284 344
Q99469 IPR002219 107 159
Q99469 IPR013315 287 306
Q99469 IPR013315 307 321
Q99469 IPR013315 322 343
Q99470 IPR016093 21 194
Q99489 IPR023753 2 333
Q99490 IPR011993 674 917
Q99490 IPR020683 1057 1149
Q99490 IPR027417 403 574
Q99497 IPR029062 3 187
Q99500 IPR017452 56 298
Q99501 IPR001715 21 170
Q99501 IPR003108 202 286
Q99502 IPR006545 322 591
Q99518 IPR023753 3 265
Q99518 IPR023753 308 458
Q99519 IPR011040 62 410
Q99523 IPR006581 133 745
Q99523 IPR015943 132 253
Q99523 IPR031777 575 740
Q99523 IPR031778 143 572
Q99527 IPR017452 76 324
Q99542 IPR000585 278 472
Q99542 IPR006026 100 257
Q99542 IPR002477 29 89
Q99542 IPR024079 82 258
Q99558 IPR011009 400 655
Q99570 IPR011009 22 324
Q99570 IPR016024 276 784
Q99570 IPR015943 950 1358
Q99571 IPR027309 57 329
Q99572 IPR027309 54 327
Q99574 IPR023796 20 397
Q99575 IPR009723 107 257
Q99575 IPR012590 617 708
Q99583 IPR011598 220 298
Q99590 IPR013083 37 88
Q99592 IPR011333 2 121
Q99592 IPR015880 370 397
Q99592 IPR013087 438 489
Q99592 IPR013087 410 438
Q99593 IPR008967 53 237
Q99594 IPR000818 26 97
Q99608 IPR002190 98 297
Q99611 IPR010918 237 416
Q99611 IPR016188 113 228
Q99612 IPR013087 195 283
Q99616 IPR001811 27 97
Q99626 IPR009057 171 248
Q99626 IPR006820 13 176
Q99640 IPR011009 108 360
Q99640 IPR011009 400 419
Q99645 IPR000372 117 147
Q99645 IPR032675 115 316
Q99650 IPR013783 333 736
Q99650 IPR013783 227 331
Q99661 IPR001752 256 594
Q99661 IPR027417 230 588
Q99665 IPR013783 421 620
Q99665 IPR013783 120 419
Q99665 IPR010457 28 109
Q99674 IPR011992 65 149
Q99675 IPR013083 269 314
Q99676 IPR001909 23 99
Q99676 IPR013087 220 251
Q99676 IPR013087 474 503
Q99676 IPR013087 278 307
Q99676 IPR013087 334 362
Q99676 IPR013087 389 419
Q99676 IPR013087 614 643
Q99676 IPR013087 698 726
Q99676 IPR013087 250 279
Q99676 IPR013087 306 335
Q99676 IPR013087 362 389
Q99676 IPR013087 418 447
Q99676 IPR013087 502 531
Q99676 IPR013087 642 671
Q99676 IPR013087 726 751
Q99676 IPR013087 558 587
Q99676 IPR013087 250 279
Q99676 IPR013087 306 335
Q99676 IPR013087 362 389
Q99676 IPR013087 418 447
Q99676 IPR013087 502 531
Q99676 IPR013087 642 671
Q99676 IPR013087 586 615
Q99676 IPR013087 446 475
Q99676 IPR013087 530 559
Q99676 IPR013087 670 699
Q99678 IPR017452 70 297
Q99683 IPR011009 680 939
Q99683 IPR013761 1310 1372
Q99683 IPR025136 165 545
Q99684 IPR013087 284 314
Q99684 IPR013087 340 369
Q99684 IPR013087 312 341
Q99684 IPR013087 368 422
Q99684 IPR013087 255 285
